bubo_shift_id,start_timestamp,end_timestamp,bubo_employee_id,status,bubo_contract_location_id,alias,post_coverage_start_timestamp,post_coverage_end_timestamp,calculated_meal_duration
c453bc2e-9d5c-4ca4-afb3-c42ed9adc9c9,2023-10-04 12:45:00+00:00,2023-10-04 23:15:00+00:00,cc51b041-f6bc-4ff4-909e-93e1f4dbb9a8,clocked_out,1ef0c46d-8785-452b-a16a-24a3b50d2ed8,S-2318849,2023-10-04 12:45:00+00:00,2023-10-04 23:15:00+00:00,30
c7a008fd-4e8e-4bb4-93d9-f06df5f2cfd1,2023-10-04 08:45:00+00:00,2023-10-04 21:15:00+00:00,c1f7ed8b-ef77-42eb-8ab4-8c41b746a941,clocked_out,1bac9b62-b2f2-4bed-a633-d5f7f8891d7c,S-2326431,2023-10-04 08:45:00+00:00,2023-10-04 21:15:00+00:00,30
cbcb5ddc-b7b2-44c6-bf70-6ed8de24d413,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,36e89a21-e8b9-4e99-a8d5-b6ffec2b31f7,clocked_out,821264d6-a83b-48c9-a179-2140c484fa2b,S-2320217,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
ceb63b55-f7a9-4a0c-9b46-b0e15f7b47fa,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,e26bbd16-7f3c-42c4-9827-bab1adaacc2a,clocked_out,b94b4449-8920-4791-b47a-534f91eb9493,S-2325738,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
d71fe643-8fc1-4e59-be42-fa4a90465ffe,2023-10-04 08:00:00+00:00,2023-10-04 15:15:00+00:00,8f74bbd8-65b6-4b54-9d65-87a9c23ffc86,clocked_out,f2b48d17-1ffd-40d5-88b9-565f262b0661,S-2523368,2023-10-04 08:00:00+00:00,2023-10-04 15:15:00+00:00,30
d8d3c4f0-67b0-401f-9d0f-fe9be5a7a300,2023-10-04 09:30:00+00:00,2023-10-04 13:15:00+00:00,a81ee831-0325-43de-bcac-b585eb7dad13,clocked_out,ce069d22-7ccc-4875-aed3-a5f9844f14ad,S-2516272,2023-10-04 09:30:00+00:00,2023-10-04 13:15:00+00:00,0
e556ae6b-ba0e-4178-9fb9-43f74ba32623,2023-10-04 12:45:00+00:00,2023-10-05 01:15:00+00:00,d6c35f58-7e00-468f-b49a-1e15d6f4d4bf,clocked_out,1199a9bb-e0f7-4009-9297-a83c55e4c9dc,S-2304328,2023-10-04 12:45:00+00:00,2023-10-05 01:15:00+00:00,30
03c034bc-d377-4655-a4b1-3cdabf2579c7,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,0b9aa3d0-df77-4e50-988c-c2b3f7dd0e87,clocked_out,97b85689-6dce-4e04-be7f-6217cf1c6541,S-2513452,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
06064c4c-b6d6-4af5-a349-3ffcfdb772bb,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,1f7643b4-37cf-4ac2-a611-357f27a91a57,clocked_out,de9a492a-249b-4b39-9934-532f209ccddd,S-2325364,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
088cac22-8dfa-48e6-a00c-42264198b4d8,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,20e17dc7-5254-4622-9433-7323afbe3be1,clocked_out,36cdb3bc-dced-46cd-a24f-61bcf6905b58,S-2508741,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
1323cdf7-9633-4d0e-ab91-ecd30c0608e4,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,29882809-ff4c-4559-a9fa-3068202f8e6f,clocked_out,8a8f9120-421f-49ca-8d08-f6b5216789dd,S-2321318,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
15185f8f-4d75-4248-98d8-312eb00cc987,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,c8bc512f-132a-433d-ad8c-b9ca1af1a52c,clocked_out,680181c3-72ff-4b3d-b06f-d5d2176c5b57,S-2515900,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
15fc3a7b-b108-448f-aabc-3991928629bb,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,969bff63-a115-4b9a-bf17-5c39d839dfc7,clocked_out,a6bbd9e4-291c-499c-93c5-b78846949812,S-2463832,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
16a9ecc3-4ea6-4bb6-8d6d-ce0dd51df02b,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,1a81b1ac-8100-4361-86d7-f0f296a38725,clocked_out,bccd4456-df08-4d4a-bc47-5d54f8282831,S-2328877,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
1e79d089-607d-4e45-91d2-d655536e77c4,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,6896e8cb-f73e-439c-b695-b1bf1123f865,clocked_out,138f835a-c960-48e6-91f1-1b45aab6a3e3,S-2322958,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
281db3b0-dfa1-4436-be7f-0b3bbb62b31d,2023-10-04 12:45:00+00:00,2023-10-04 22:15:00+00:00,d7e295c0-cfd3-4414-849e-978fa0baea67,clocked_out,c4077132-9f4d-4a65-b0ee-2933dbc47e23,S-2376881,2023-10-04 12:45:00+00:00,2023-10-04 22:15:00+00:00,30
3c5002d0-d9a9-420f-9e44-74beecc93a12,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,d9f95673-e2a0-4d75-927f-334096898602,clocked_out,39a5d093-e4d0-4fd8-a5a9-51f0a976192d,S-2325427,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
4675899e-99b2-46ae-babb-4ab2920059f4,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,a177da42-99e0-4dc3-b4bf-e343ba71f34f,clocked_out,a6bbd9e4-291c-499c-93c5-b78846949812,S-2463907,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
4b8eb7e7-be6a-42f6-acb0-1c73854a26be,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,b901bc9e-a2c1-40a1-82f4-8d0b36c22458,clocked_out,5995423f-a54c-4c78-b1b0-ecd3a6f9ef09,S-2432716,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
4e703e5c-88b6-4e2a-a900-01d76f1ccdde,2023-10-04 12:45:00+00:00,2023-10-05 01:15:00+00:00,9c008410-f6d6-4024-9692-67d8bb67d62b,clocked_out,39a5d093-e4d0-4fd8-a5a9-51f0a976192d,S-2325234,2023-10-04 12:45:00+00:00,2023-10-05 01:15:00+00:00,30
655aba2d-5e4e-4a5f-bc50-7e18c9ddfb78,2023-10-04 12:45:00+00:00,2023-10-05 01:15:00+00:00,de804b5c-df91-443f-8471-89a98e8843bc,clocked_out,4cb1f078-91c1-4cd6-9f44-837212d11776,S-2333259,2023-10-04 12:45:00+00:00,2023-10-05 01:15:00+00:00,30
73d5f090-f6d1-42f2-9b8a-95051e7bd20a,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,2d791be3-2b0d-4db4-a51d-eabe09f0caac,clocked_out,ce069d22-7ccc-4875-aed3-a5f9844f14ad,S-2320701,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
84cddd45-b5a5-4237-b1fa-3cc3515b0a89,2023-10-04 12:45:00+00:00,2023-10-05 00:15:00+00:00,fe3a1357-ab5a-483d-b273-6e89f32ad18d,clocked_out,6fa144bb-1460-4455-a466-67f69135e5e2,S-2335941,2023-10-04 12:45:00+00:00,2023-10-05 00:15:00+00:00,30
88039d0a-f4ea-4afc-877e-d5d52db439da,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,2783051d-9773-4a23-a32d-4eee1f032815,clocked_out,39a5d093-e4d0-4fd8-a5a9-51f0a976192d,S-2325246,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
918aaca6-452d-4208-89bc-5e5d905d7e2f,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,1fa38a44-5006-41f4-bd73-1726811a68f8,clocked_out,ce069d22-7ccc-4875-aed3-a5f9844f14ad,S-2320695,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
998a95a1-5a83-4048-b575-0a188969a3a0,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,ab631934-22f8-40aa-99d0-95c852490e1c,clocked_out,98e25173-0e97-4a7d-a387-57907049a0e8,S-2512720,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
aca51b60-f6dd-4c40-8fe7-0320e74ea43c,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,67cd645f-99d2-47a8-a202-3a58895e8421,clocked_out,97a5f6fa-3d2c-4a45-a02c-c2816158927b,S-2459613,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
c0ad5e6f-43fb-4198-9861-2292bbf16868,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,cbccf6d0-4bc1-4007-b716-c0aebd4ddf82,clocked_out,24692516-6dbb-4082-a08d-bb7d22b09a32,S-2341021,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
c9424007-a42e-4913-bcf0-910d6cd77ca7,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,81aa7ffa-54da-43c9-927a-5fac191f76a9,clocked_out,1bac9b62-b2f2-4bed-a633-d5f7f8891d7c,S-2326460,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
dd513007-153d-423c-ac31-60e8a129c7f4,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,6386eed9-c739-4e22-8182-dc4e591d9f9d,clocked_out,6839a2d4-ca15-418e-a026-bd81d9f3bce0,S-2338616,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
f9e37c00-130b-43e3-9b6a-531469d8c9fe,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,e5006a05-2997-4f9a-a17a-2e1cbc4d4a0e,clocked_out,27e65359-b9cc-4c10-b122-bafb77c0884b,S-2376398,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
fe53670b-95ac-4f7d-927b-3c9ae96e55ea,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,a70545d4-affe-4ab8-9076-cef39a27bece,clocked_out,bd247389-6aad-4d2a-ba2e-39f76a078188,S-2328477,2023-10-04 12:45:00+00:00,2023-10-04 21:15:00+00:00,30
0df8bbbe-dac0-4df5-b327-46da671ce691,2023-10-04 13:15:00+00:00,2023-10-04 14:45:00+00:00,e162333a-f636-43ef-a460-b9bc0f0b3a0e,clocked_out,6fc1c190-96cc-4a93-82ae-323886892947,S-2348170,2023-10-04 13:15:00+00:00,2023-10-04 14:45:00+00:00,0
0f4d72f4-c9f2-4933-9a32-b7cb8bf1ba7e,2023-10-04 13:00:00+00:00,2023-10-04 23:00:00+00:00,0c33abe8-72b1-4587-947d-a495ed6dd455,clocked_out,a1bdec1b-2d54-4568-a304-1eea2375e9f9,S-2313855,2023-10-04 13:00:00+00:00,2023-10-04 23:00:00+00:00,0
1cc02201-1c9f-4d85-abe0-94aee15a9555,2023-10-04 13:00:00+00:00,2023-10-04 21:00:00+00:00,4c2312e2-2190-46d1-aeda-72e65925fe51,clocked_out,8ae3f11d-b142-4cee-87f4-67fa5f87d223,S-2317482,2023-10-04 13:00:00+00:00,2023-10-04 21:00:00+00:00,0
2432a1bd-bf52-493d-aee5-e249591c5245,2023-10-04 13:15:00+00:00,2023-10-04 23:45:00+00:00,89be3ca2-a6ab-4131-a7bf-8a17520ce7af,clocked_out,d207a0d8-d0be-44ca-91ce-9322b4899239,S-2455119,2023-10-04 13:15:00+00:00,2023-10-04 23:45:00+00:00,30
30257f66-7eef-419a-96a4-e1515994def2,2023-10-04 14:45:00+00:00,2023-10-04 23:15:00+00:00,2ceac25f-bf93-4d58-a8f3-130a73880d89,clocked_out,b65da082-f652-4940-aefa-5dab7ec40e1e,S-2310913,2023-10-04 14:45:00+00:00,2023-10-04 23:15:00+00:00,30
3e50adab-aa41-436c-a6fb-b7baba5a324e,2023-10-04 13:00:00+00:00,2023-10-05 00:00:00+00:00,e76e0202-4171-4d7e-a1d0-e9335c9c87a5,clocked_out,7b1a20ec-a21a-4db3-acc0-05933a4f66f4,S-2359525,2023-10-04 13:00:00+00:00,2023-10-05 00:00:00+00:00,0
401a5b91-1b8a-4e30-91f7-3060d7de9c71,2023-10-04 14:45:00+00:00,2023-10-04 23:15:00+00:00,298f647e-ffab-49f5-88f9-552a5b49419d,clocked_out,f2b48d17-1ffd-40d5-88b9-565f262b0661,S-2317079,2023-10-04 14:45:00+00:00,2023-10-04 23:15:00+00:00,30
432c807a-8601-403b-8598-71ef41de1917,2023-10-04 13:00:00+00:00,2023-10-04 21:15:00+00:00,c90eac5c-dbc2-40c9-ba5d-832302657181,clocked_out,338bf045-4ec2-4af4-9ad0-04a883517e65,S-2523548,2023-10-04 13:00:00+00:00,2023-10-04 21:15:00+00:00,30
45442736-c84b-47d3-b501-8e706a6c3b53,2023-10-04 13:00:00+00:00,2023-10-04 21:00:00+00:00,132421ef-2f7c-457f-9880-8a9f881c5285,clocked_out,aec8f49c-5e99-4e98-9abf-e98910912c1b,S-2383163,2023-10-04 13:00:00+00:00,2023-10-04 21:00:00+00:00,0
62d3410a-44df-4887-be8c-800aabc4e420,2023-10-04 13:00:00+00:00,2023-10-04 21:15:00+00:00,bf988973-f9f7-4d6e-bf19-bf14f989d971,clocked_out,8b039075-788f-401c-8c2d-dcb141557103,S-2523561,2023-10-04 13:00:00+00:00,2023-10-04 21:15:00+00:00,30
6a139a82-d58a-41cb-809c-12347161169e,2023-10-04 14:00:00+00:00,2023-10-04 22:30:00+00:00,451badcc-47e1-4506-99cc-1bb94cbba247,clocked_out,08e7e072-de56-4633-ac8b-404b0abb5a7e,S-2345745,2023-10-04 14:00:00+00:00,2023-10-04 22:30:00+00:00,30
6fa64fd2-5323-44a8-8cf8-5af287411c1b,2023-10-04 13:45:00+00:00,2023-10-04 21:15:00+00:00,dd2716ed-fa9b-47e8-8d13-4c10d1bd93d0,clocked_out,5995423f-a54c-4c78-b1b0-ecd3a6f9ef09,S-2523567,2023-10-04 13:45:00+00:00,2023-10-04 21:15:00+00:00,30
7813fb02-3b63-459b-89e4-ed6362fde5bd,2023-10-04 13:00:00+00:00,2023-10-04 13:15:00+00:00,b957457d-8c6d-4c60-b4bf-ba031f59d8ec,clocked_out,aec8f49c-5e99-4e98-9abf-e98910912c1b,S-2314634,2023-10-04 13:00:00+00:00,2023-10-04 13:15:00+00:00,0
790173bc-bad9-4740-b217-61a16ecc46b4,2023-10-04 13:00:00+00:00,2023-10-04 21:00:00+00:00,785b491a-fd24-461e-84b9-dee3acec71a6,clocked_out,e747af24-59b4-4890-847b-d4d162c69c41,S-2325542,2023-10-04 13:00:00+00:00,2023-10-04 21:00:00+00:00,0
81fb2a37-8423-4842-8b66-04bec063811d,2023-10-04 13:00:00+00:00,2023-10-04 22:45:00+00:00,ccd60cf2-f763-4588-b507-c247fefd4fec,clocked_out,9de2b06f-d6d2-4852-a0f4-fe99bac1b181,S-2523554,2023-10-04 13:00:00+00:00,2023-10-04 22:45:00+00:00,30
821661d6-9e56-40a6-a948-af0fff83a9ba,2023-10-04 13:00:00+00:00,2023-10-04 21:15:00+00:00,ee6899e8-22e4-48e5-8925-8af0ae93df30,clocked_out,8b3c11dd-8cfc-4ae3-9dfc-65acd500f038,S-2523555,2023-10-04 13:00:00+00:00,2023-10-04 21:15:00+00:00,30
a602b7fb-bef7-407d-9491-4c447d5b567d,2023-10-04 13:15:00+00:00,2023-10-04 14:00:00+00:00,7508462b-481b-415f-a739-15e5d0e0c73b,clocked_out,4279ff9d-5b1b-4403-9c66-4cec4cf9aab9,S-2372898,2023-10-04 13:15:00+00:00,2023-10-04 14:00:00+00:00,0
abbea1a3-80ea-4c30-8d7c-6827c3be3259,2023-10-04 13:00:00+00:00,2023-10-04 21:00:00+00:00,674fc8ac-936c-428c-85dd-2e3638908e2c,clocked_out,aec8f49c-5e99-4e98-9abf-e98910912c1b,S-2384380,2023-10-04 13:00:00+00:00,2023-10-04 21:00:00+00:00,0
b0b8cbf9-29d0-40b3-9d91-7405cd4a7f4f,2023-10-04 13:15:00+00:00,2023-10-04 15:00:00+00:00,830d5b9a-e4ff-4c8b-91f9-8c40c5324cf5,clocked_out,3c34e95e-93fd-4236-b984-b1456ed8428b,S-2345462,2023-10-04 13:15:00+00:00,2023-10-04 15:00:00+00:00,0
b6c175ba-44b1-4300-b597-68e776d30906,2023-10-04 14:45:00+00:00,2023-10-04 23:15:00+00:00,6e21fe7a-3735-4958-b886-04f3ef35308c,clocked_out,9d404e8d-f397-4aec-9b8e-c6008aafe975,S-2320603,2023-10-04 14:45:00+00:00,2023-10-04 23:15:00+00:00,30
c082679f-0932-4709-88fc-27c68ed760a1,2023-10-04 14:45:00+00:00,2023-10-04 23:15:00+00:00,aee067e8-7594-4b63-a0d5-41a785c6501f,clocked_out,f2b48d17-1ffd-40d5-88b9-565f262b0661,S-2317058,2023-10-04 14:45:00+00:00,2023-10-04 23:15:00+00:00,30
c2ef6a93-e494-4bb8-9046-06c46974f8b6,2023-10-04 13:15:00+00:00,2023-10-04 21:00:00+00:00,2c36b197-e415-4af9-8882-e43787be4ffe,clocked_out,aec8f49c-5e99-4e98-9abf-e98910912c1b,S-2523566,2023-10-04 13:15:00+00:00,2023-10-04 21:00:00+00:00,0
cc01f04e-4b65-48f5-94cc-42a42bc66f19,2023-10-04 14:45:00+00:00,2023-10-04 23:15:00+00:00,f481a246-6c64-4592-8cae-3966ba2f7037,clocked_out,f6f011cf-8361-4923-a61d-125f086a87dd,S-2317524,2023-10-04 14:45:00+00:00,2023-10-04 23:15:00+00:00,30
da550924-6a53-42aa-aa6a-905f092c863f,2023-10-04 13:00:00+00:00,2023-10-04 21:00:00+00:00,8e682697-0768-4b42-8702-80b81250118e,clocked_out,3261e960-bf63-4925-b16e-e9d3616a681d,S-2340777,2023-10-04 13:00:00+00:00,2023-10-04 21:00:00+00:00,0
ed58b713-4804-4a52-ba38-2dab17aebae0,2023-10-04 14:45:00+00:00,2023-10-04 23:15:00+00:00,03bda0fc-16a3-4202-b5e5-c3b8ed4f7c12,clocked_out,b65da082-f652-4940-aefa-5dab7ec40e1e,S-2310942,2023-10-04 14:45:00+00:00,2023-10-04 23:15:00+00:00,30
fc9d9b14-b508-434b-a4d0-7dde68dce8d6,2023-10-04 13:00:00+00:00,2023-10-04 21:15:00+00:00,1341237c-76b7-4ed6-aba8-965428802328,clocked_out,c3251536-1c02-41ee-aa4c-9f981c151be4,S-2523551,2023-10-04 13:00:00+00:00,2023-10-04 21:15:00+00:00,30
